DELT,TA,QA,UA,U1,V1,SSG,LLG,RAIN,RHOO,COSZ,OMG,DECLIN
6.00000000000000000e+01,2.86454610093695692e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.78221858332266720e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,1.98024287035851898e-01,-1.64497282000465606e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86471742518663348e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.80985459675813985e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.01094955195348868e-01,-1.64060949687466961e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86488961155126162e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.83749904360815520e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.04166560400906139e-01,-1.63624617374468384e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86506265675265979e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.86515139756229701e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.07239044173588544e-01,-1.63188285061469829e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86523655749629825e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.89281113215961284e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.10312348017734768e-01,-1.62751952748471185e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86541131047135650e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.92047772079861545e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.13386413422068377e-01,-1.62315620435472630e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86558691235078982e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.94815063674734319e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.16461181860815921e-01,-1.61879288122474074e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86576335979139230e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,1.97582935315336783e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.19536594794818657e-01,-1.61442955809475497e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86594064943385888e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.00351334305382949e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.22612593672647713e-01,-1.61006623496476853e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86611877790284950e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.03120207938545491e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.25689119931717197e-01,-1.60570291183478320e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86629774180705624e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.05889503499462620e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.28766114999402914e-01,-1.60133958870479742e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86647753773926297e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.08659168264738213e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.31843520294153560e-01,-1.59697626557481209e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86665816227641471e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.11429149503948622e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.34921277226609576e-01,-1.59261294244482543e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86683961197968074e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.14199394480642326e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.37999327200713706e-01,-1.58824961931483988e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86702188339452050e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.16969850453348954e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.41077611614832182e-01,-1.58388629618485433e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86720497305074900e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.19740464676580245e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.44156071862866947e-01,-1.57952297305486877e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86738887746260275e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.22511184401835919e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.47234649335373230e-01,-1.57515964992488211e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86757359312880737e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.25281956878604831e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.50313285420672049e-01,-1.57079632679489656e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86775911653264188e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.28052729355373771e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.53391921505970841e-01,-1.56643300366491101e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86794544414200914e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.30823449080629416e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.56470498978477124e-01,-1.56206968053492434e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86813257240949895e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.33594063303860707e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.59548959226511888e-01,-1.55770635740493879e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86832049777246027e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.36364519276567307e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.62627243640630337e-01,-1.55334303427495324e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86850921665306373e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.39134764253261039e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.65705293614734495e-01,-1.54897971114496769e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86869872545837495e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.41904745492471335e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.68783050547190372e-01,-1.54461638801498125e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86888902058041822e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.44674410257746928e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.71860455841941018e-01,-1.54025306488499591e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86908009839625038e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.47443705818664199e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.74937450909626901e-01,-1.53588974175500992e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86927195526802336e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.50212579451826713e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.78013977168696358e-01,-1.53152641862502459e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86946458754306036e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.52980978441872878e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.81089976046525414e-01,-1.52716309549503815e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86965799155392006e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.55748850082475201e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.84165388980528011e-01,-1.52279977236505260e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.86985216361846824e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.58516141677348003e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.87240157419275555e-01,-1.51843644923506704e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87004710003995001e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.61282800541248378e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.90314222823609303e-01,-1.51407312610508127e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87024279710705571e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.64048774000979961e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.93387526667755527e-01,-1.50970980297509483e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87043925109399595e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.66814009396394169e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.96460010440437960e-01,-1.50534647984510928e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87063645826056927e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.69578454081395535e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,2.99531615645995064e-01,-1.50098315671512372e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87083441485223659e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.72342055424942941e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.02602283805492145e-01,-1.49661983358513706e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87103311710018886e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.75104760812048937e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.05671956457832183e-01,-1.49225651045515151e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87123256122142209e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.77866517644786143e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.08740575160873498e-01,-1.48789318732516596e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87143274341880783e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.80627273343285367e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.11808081492539302e-01,-1.48352986419518040e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87163365988116482e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.83386975346738325e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.14874417051931477e-01,-1.47916654106519374e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87183530678333398e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.86145571114395409e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.17939523460439355e-01,-1.47480321793520841e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87203768028624893e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.88903008126570683e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.21003342362856325e-01,-1.47043989480522264e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87224077653700988e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.91659233885637775e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.24065815428486392e-01,-1.46607657167523731e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87244459166895638e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.94414195917032202e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.27126884352258007e-01,-1.46171324854525064e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87264912180174292e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.97167841770246639e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.30186490855829629e-01,-1.45734992541526509e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87285436304141001e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,2.99920119019834033e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.33244576688704497e-01,-1.45298660228527954e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87306031148046031e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.02670975266402877e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.36301083629336528e-01,-1.44862327915529399e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87326696319793314e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.05420358137616006e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.39355953486239981e-01,-1.44425995602530755e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87347431425947661e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.08168215289185696e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.42409128099095239e-01,-1.43989663289532177e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87368236071742615e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.10914494405873199e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.45460549339859091e-01,-1.43553330976533622e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87389109861087718e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.13659143202483335e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.48510159113870344e-01,-1.43116998663534978e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87410052396576020e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.16402109424858224e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.51557899360953607e-01,-1.42680666350536423e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87431063279491980e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.19143340850875575e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.54603712056528408e-01,-1.42244334037537867e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87452142109818510e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.21882785291440484e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.57647539212711640e-01,-1.41808001724539290e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87473288486245167e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.24620390591479918e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.60689322879422125e-01,-1.41371669411540646e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87494502006175367e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.27356104630934055e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.63729005145482287e-01,-1.40935337098542113e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87515782265734344e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.30089875325752018e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.66766528139724435e-01,-1.40499004785543535e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87537128859776601e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.32821650628879752e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.69801834032088605e-01,-1.40062672472545002e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87558541381893747e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.35551378531254443e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.72834865034727181e-01,-1.39626340159546336e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87580019424422176e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.38279007062790186e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.75865563403100178e-01,-1.39190007846547781e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87601562578451023e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.41004484293372059e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.78893871437080088e-01,-1.38753675533549226e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87623170433829614e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.43727758333842530e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.81919731482047276e-01,-1.38317343220550670e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87644842579175531e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.46448777336989849e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.84943085929988715e-01,-1.37881010907552004e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87666578601882406e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.49167489498533200e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.87963877220592446e-01,-1.37444678594553449e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87688378088127649e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.51883843058112575e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.90982047842347302e-01,-1.37008346281554894e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87710240622880519e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.54597786300272503e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.93997540333636098e-01,-1.36572013968556227e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87732165789909857e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.57309267555444251e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,3.97010297283826974e-01,-1.36135681655557672e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87754153171792041e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.60018235200934043e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.00020261334371185e-01,-1.35699349342559117e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87776202349919060e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.62724637661902705e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.03027375179891900e-01,-1.35263017029560562e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87798312904506361e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.65428423412349218e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.06031581569276878e-01,-1.34826684716561918e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87820484414600799e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.68129540976088947e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.09032823306765492e-01,-1.34390352403563385e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87842716458088773e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.70827938927738273e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.12031043253042517e-01,-1.33954020090564785e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87865008611704297e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.73523565893689010e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.15026184326321101e-01,-1.33517687777566252e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87887360451036898e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.76216370553090428e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.18018189503433835e-01,-1.33081355464567608e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87909771550539688e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.78906301638822242e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.21007001820913607e-01,-1.32645023151569053e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87932241483537666e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.81593307938474538e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.23992564376082792e-01,-1.32208690838570497e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87954769822235789e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.84277338295320760e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.26974820328134164e-01,-1.31772358525571920e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.87977356137726872e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.86958341609292063e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.29953712899213414e-01,-1.31336026212573276e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88000000000000000e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.89636266837949051e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.32929185375498959e-01,-1.30899693899574721e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88022700977948773e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.92311062997456133e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.35901181108284574e-01,-1.30463361586576165e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88045458639379206e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.94982679163550642e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.38869643515056251e-01,-1.30027029273577499e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88068272551018254e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,3.97651064472510484e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.41834516080567175e-01,-1.29590696960578944e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88091142278522000e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.00316168122126385e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.44795742357918189e-01,-1.29154364647580389e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88114067386483669e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.02977939372666640e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.47753265969629610e-01,-1.28718032334581833e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88137047438442323e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.05636327547844189e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.50707030608715753e-01,-1.28281700021583167e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88160081996890938e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.08291282035778522e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.53656980039753910e-01,-1.27845367708584634e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88183170623284639e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.10942752289964460e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.56603058099960490e-01,-1.27409035395586057e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88206312878049346e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.13590687830229683e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.59545208700255225e-01,-1.26972703082587524e+00,4.00000000000000022e-01
6.00000000000000000e+01,2.88229508320589787e+02,8.00000000000000017e-03,3.00000000000000000e+00,3.00000000000000000e+00,0.00000000000000000e+00,4.16235038243699705e+02,3.20000000000000000e+02,0.00000000000000000e+00,1.19999999999999996e+00,4.62483375826332976e-01,-1.26536370769588857e+00,4.00000000000000022e-01
